14	23884214
14	23884216
14	23884219
14	23884222
14	23884226
14	23884227
14	23884229
14	23884231
14	23884233
14	23884234
14	23884236
14	23884244
14	23884245
14	23884255
14	23884256
14	23884256
14	23884257
14	23884258
14	23884259
14	23884260
14	23884263
14	23884263
14	23884264
14	23884265
14	23884268
14	23884269
14	23884269
14	23884278
14	23884279
14	23884282
14	23884282
14	23884288
14	23884288
14	23884291
14	23884292
14	23884293
14	23884294
14	23884296
14	23884304
14	23884305
14	23884305
14	23884305
14	23884306
14	23884310
14	23884311
14	23884312
14	23884312
14	23884313
14	23884323
14	23884333
14	23884341
14	23884342
14	23884342
14	23884344
14	23884351
14	23884353
14	23884354
14	23884363
14	23884363
14	23884366
14	23884369
14	23884369
14	23884376
14	23884377
14	23884381
14	23884389
14	23884394
14	23884400
14	23884402
14	23884411
14	23884415
14	23884421
14	23884422
14	23884423
14	23884424
14	23884429
14	23884434
14	23884435
14	23884437
14	23884442
14	23884447
14	23884449
14	23884450
14	23884453
14	23884458
14	23884459
14	23884460
14	23884462
14	23884467
14	23884470
14	23884475
14	23884476
14	23884477
14	23884482
14	23884496
14	23884505
14	23884506
14	23884508
14	23884512
14	23884515
14	23884524
14	23884524
14	23884527
14	23884531
14	23884540
14	23884542
14	23884543
14	23884544
14	23884545
14	23884548
14	23884552
14	23884553
14	23884565
14	23884566
14	23884570
14	23884571
14	23884572
14	23884575
14	23884578
14	23884583
14	23884589
14	23884593
14	23884594
14	23884596
14	23884597
14	23884601
14	23884615
14	23884616
14	23884616
14	23884617
14	23884620
14	23884628
14	23884630
14	23884639
14	23884642
14	23884642
14	23884643
14	23884644
14	23884651
14	23884653
14	23884657
14	23884657
14	23884658
14	23884662
14	23884669
14	23884670
14	23884672
14	23884674
14	23884682
14	23884686
14	23884695
14	23884702
14	23884710
14	23884713
14	23884720
14	23884720
14	23884721
14	23884724
14	23884725
14	23884730
14	23884749
14	23884750
14	23884753
14	23884753
14	23884756
14	23884760
14	23884763
14	23884772
14	23884790
14	23884792
14	23884793
14	23884793
14	23884794
14	23884795
14	23884803
14	23884807
14	23884812
14	23884814
14	23884816
14	23884817
14	23884818
14	23884826
14	23884827
14	23884832
14	23884833
14	23884838
14	23884856
14	23884860
14	23884860
14	23884865
14	23884865
14	23884866
14	23884868
14	23884873
14	23884876
14	23884880
14	23884886
14	23884889
14	23884889
14	23884890
14	23884890
14	23884894
14	23884899
14	23884903
14	23884905
14	23884906
14	23884907
14	23884909
14	23884910
14	23884916
14	23884919
14	23884921
14	23884924
14	23884925
14	23884925
14	23884925
14	23884926
14	23884929
14	23884930
14	23884930
14	23884933
14	23884934
14	23884937
14	23884941
14	23884942
14	23884955
14	23884956
14	23884958
14	23884959
14	23884960
14	23884963
14	23884965
14	23884966
14	23884969
14	23884975
14	23884975
14	23884976
14	23884978
14	23884981
14	23884982
14	23884982
14	23884984
14	23884985
14	23884990
14	23884992
14	23884997
14	23884999
14	23885000
14	23885002
14	23885003
14	23885003
14	23885004
14	23885010
14	23885010
14	23885011
14	23885015
14	23885015
14	23885018
14	23885020
14	23885021
14	23885022
14	23885030
14	23885041
14	23885041
14	23885053
14	23885055
14	23885059
14	23885060
14	23885061
14	23885063
14	23885065
14	23885066
14	23885068
14	23885069
14	23885069
14	23885071
14	23885072
14	23885072
14	23885078
14	23885079
14	23885081
14	23885082
14	23885083
14	23885087
14	23885150
14	23885165
14	23885165
14	23885168
14	23885170
14	23885173
14	23885174
14	23885174
14	23885178
14	23885180
14	23885181
14	23885183
14	23885184
14	23885196
14	23885198
14	23885199
14	23885200
14	23885201
14	23885202
14	23885208
14	23885217
14	23885218
14	23885223
14	23885225
14	23885246
14	23885247
14	23885250
14	23885252
14	23885255
14	23885255
14	23885257
14	23885258
14	23885262
14	23885263
14	23885265
14	23885265
14	23885266
14	23885266
14	23885269
14	23885270
14	23885271
14	23885272
14	23885273
14	23885284
14	23885290
14	23885294
14	23885297
14	23885298
14	23885302
14	23885305
14	23885313
14	23885318
14	23885326
14	23885326
14	23885327
14	23885332
14	23885334
14	23885339
14	23885339
14	23885341
14	23885343
14	23885343
14	23885344
14	23885345
14	23885348
14	23885349
14	23885350
14	23885351
14	23885359
14	23885360
14	23885363
14	23885378
14	23885378
14	23885379
14	23885380
14	23885381
14	23885386
14	23885386
14	23885391
14	23885392
14	23885394
14	23885396
14	23885403
14	23885404
14	23885415
14	23885419
14	23885426
14	23885426
14	23885440
14	23885441
14	23885445
14	23885449
14	23885450
14	23885457
14	23885459
14	23885459
14	23885468
14	23885477
14	23885479
14	23885480
14	23885482
14	23885482
14	23885483
14	23885484
14	23885484
14	23885486
14	23885486
14	23885487
14	23885488
14	23885488
14	23885489
14	23885489
14	23885493
14	23885495
14	23885498
14	23885504
14	23885506
14	23885507
14	23885510
14	23885516
14	23885519
14	23885523
14	23885535
14	23885536
14	23885536
14	23885537
14	23885545
14	23885546
14	23885547
14	23885548
14	23885550
14	23885555
14	23885555
14	23885559
14	23885560
14	23885561
14	23885564
14	23885567
14	23885571
14	23885573
14	23885578
14	23886010
14	23886020
14	23886031
14	23886032
14	23886044
14	23886046
14	23886053
14	23886055
14	23886055
14	23886056
14	23886057
14	23886058
14	23886063
14	23886063
14	23886063
14	23886065
14	23886066
14	23886068
14	23886068
14	23886071
14	23886072
14	23886076
14	23886078
14	23886080
14	23886085
14	23886103
14	23886105
14	23886115
14	23886116
14	23886118
14	23886125
14	23886128
14	23886131
14	23886132
14	23886133
14	23886133
14	23886134
14	23886134
14	23886149
14	23886150
14	23886150
14	23886152
14	23886155
14	23886163
14	23886164
14	23886168
14	23886173
14	23886176
14	23886179
14	23886180
14	23886181
14	23886182
14	23886185
14	23886185
14	23886190
14	23886191
14	23886194
14	23886196
14	23886197
14	23886203
14	23886204
14	23886204
14	23886211
14	23886212
14	23886213
14	23886216
14	23886217
14	23886222
14	23886224
14	23886225
14	23886225
14	23886226
14	23886233
14	23886239
14	23886247
14	23886248
14	23886253
14	23886255
14	23886264
14	23886303
14	23886305
14	23886315
14	23886316
14	23886318
14	23886319
14	23886324
14	23886327
14	23886328
14	23886329
14	23886330
14	23886335
14	23886346
14	23886349
14	23886350
14	23886352
14	23886356
14	23886363
14	23886366
14	23886366
14	23886368
14	23886369
14	23886381
14	23886382
14	23886385
14	23886387
14	23886388
14	23886390
14	23886391
14	23886392
14	23886394
14	23886400
14	23886409
14	23886410
14	23886417
14	23886422
14	23886423
14	23886429
14	23886440
14	23886441
14	23886446
14	23886457
14	23886458
14	23886461
14	23886465
14	23886471
14	23886471
14	23886472
14	23886482
14	23886486
14	23886486
14	23886487
14	23886489
14	23886491
14	23886492
14	23886492
14	23886499
14	23886504
14	23886504
14	23886508
14	23886509
14	23886511
14	23886513
14	23886517
14	23886518
14	23886519
14	23886533
14	23886533
14	23886534
14	23886534
14	23886535
14	23886537
14	23886537
14	23886542
14	23886543
14	23886547
14	23886548
14	23886556
14	23886558
14	23886559
14	23886561
14	23886563
14	23886572
14	23886572
14	23886573
14	23886574
14	23886575
14	23886576
14	23886588
14	23886640
14	23886649
14	23886658
14	23886669
14	23886670
14	23886672
14	23886674
14	23886674
14	23886684
14	23886685
14	23886685
14	23886686
14	23886689
14	23886691
14	23886691
14	23886692
14	23886693
14	23886693
14	23886695
14	23886701
14	23886702
14	23886704
14	23886706
14	23886707
14	23886707
14	23886709
14	23886709
14	23886717
14	23886718
14	23886718
14	23886722
14	23886724
14	23886739
14	23886742
14	23886744
14	23886745
14	23886746
14	23886764
14	23886771
14	23886772
14	23886773
14	23886775
14	23886778
14	23886779
14	23886782
14	23886787
14	23886790
14	23886790
14	23886807
14	23886814
14	23886814
14	23886817
14	23886819
14	23886820
14	23886822
14	23886826
14	23886826
14	23886827
14	23886827
14	23886838
14	23886840
14	23886841
14	23886846
14	23886849
14	23886850
14	23886853
14	23886853
14	23886855
14	23886856
14	23886861
14	23886862
14	23886865
14	23886868
14	23886869
14	23886871
14	23886877
14	23886877
14	23886878
14	23886879
14	23886883
14	23886885
14	23886900
14	23886903
14	23886903
14	23886904
14	23886906
14	23886908
14	23886910
14	23886915
14	23886918
14	23886920
14	23886922
14	23886925
14	23886926
14	23886932
14	23886935
14	23886936
14	23886938
14	23886942
14	23886944
14	23886945
14	23886945
14	23886946
14	23887349
14	23887351
14	23887353
14	23887376
14	23887377
14	23887382
14	23887386
14	23887391
14	23887394
14	23887407
14	23887409
14	23887411
14	23887429
14	23887429
14	23887430
14	23887443
14	23887444
14	23887447
14	23887450
14	23887451
14	23887454
14	23887457
14	23887457
14	23887458
14	23887478
14	23887486
14	23887490
14	23887491
14	23887498
14	23887503
14	23887505
14	23887510
14	23887511
14	23887512
14	23887513
14	23887514
14	23887523
14	23887525
14	23887527
14	23887528
14	23887535
14	23887536
14	23887544
14	23887546
14	23887547
14	23887548
14	23887557
14	23887558
14	23887558
14	23887559
14	23887561
14	23887565
14	23887567
14	23887567
14	23887568
14	23887570
14	23887571
14	23887577
14	23887578
14	23887579
14	23887583
14	23887584
14	23887585
14	23887591
14	23887594
14	23887598
14	23887601
14	23887601
14	23887606
14	23887607
14	23887607
14	23887610
14	23887611
14	23887613
14	23887614
14	23887614
14	23887622
14	23887624
14	23887627
14	23887628
14	23887629
14	23887632
14	23887633
14	23887639
14	23887641
14	23887642
14	23887645
14	23887648
14	23887659
14	23887689
14	23887690
14	23888323
14	23888335
14	23888343
14	23888345
14	23888347
14	23888347
14	23888353
14	23888363
14	23888368
14	23888370
14	23888371
14	23888371
14	23888375
14	23888379
14	23888392
14	23888398
14	23888404
14	23888410
14	23888410
14	23888413
14	23888415
14	23888419
14	23888427
14	23888434
14	23888440
14	23888450
14	23888451
14	23888459
14	23888464
14	23888464
14	23888470
14	23888470
14	23888475
14	23888492
14	23888493
14	23888494
14	23888497
14	23888497
14	23888502
14	23888507
14	23888509
14	23888514
14	23888515
14	23888518
14	23888535
14	23888543
14	23888545
14	23888546
14	23888546
14	23888549
14	23888554
14	23888579
14	23888630
14	23888633
14	23888645
14	23888652
14	23888654
14	23888657
14	23888658
14	23888659
14	23888660
14	23888665
14	23888667
14	23888671
14	23888673
14	23888675
14	23888676
14	23888676
14	23888678
14	23888681
14	23888681
14	23888682
14	23888683
14	23888685
14	23888686
14	23888689
14	23888691
14	23888693
14	23888715
14	23888716
14	23888716
14	23888721
14	23888731
14	23888732
14	23888736
14	23888741
14	23888742
14	23888744
14	23888744
14	23888756
14	23888756
14	23888756
14	23888757
14	23888757
14	23888758
14	23888763
14	23888766
14	23888767
14	23888768
14	23888768
14	23888771
14	23888773
14	23888774
14	23888775
14	23888790
14	23888792
14	23888795
14	23888796
14	23888796
14	23888802
14	23888804
14	23888811
14	23888815
14	23888829
14	23888835
14	23888836
14	23888839
14	23888841
14	23888850
14	23888850
14	23888857
14	23888858
14	23888858
14	23888860
14	23888861
14	23888861
14	23888862
14	23888866
14	23888867
14	23888867
14	23888892
14	23888979
14	23888982
14	23888989
14	23888993
14	23888995
14	23888999
14	23889005
14	23889012
14	23889013
14	23889015
14	23889016
14	23889017
14	23889019
14	23889023
14	23889024
14	23889024
14	23889027
14	23889030
14	23889031
14	23889035
14	23889037
14	23889040
14	23889041
14	23889046
14	23889046
14	23889048
14	23889059
14	23889061
14	23889082
14	23889090
14	23889098
14	23889101
14	23889104
14	23889114
14	23889116
14	23889128
14	23889135
14	23889136
14	23889143
14	23889152
14	23889154
14	23889154
14	23889158
14	23889159
14	23889159
14	23889163
14	23889167
14	23889169
14	23889170
14	23889170
14	23889174
14	23889177
14	23889182
14	23889184
14	23889184
14	23889185
14	23889187
14	23889187
14	23889189
14	23889191
14	23889192
14	23889202
14	23889204
14	23889209
14	23889210
14	23889211
14	23889213
14	23889216
14	23889223
14	23889224
14	23889229
14	23889232
14	23889235
14	23889238
14	23889241
14	23889248
14	23889251
14	23889256
14	23889257
14	23889263
14	23889272
14	23889273
14	23889274
14	23889275
14	23889280
14	23889285
14	23889287
14	23889293
14	23889294
14	23889297
14	23889301
14	23889304
14	23889306
14	23889306
14	23889314
14	23889316
14	23889318
14	23889320
14	23889321
14	23889323
14	23889327
14	23889333
14	23889334
14	23889338
14	23889340
14	23889343
14	23889348
14	23889353
14	23889354
14	23889355
14	23889358
14	23889359
14	23889361
14	23889365
14	23889369
14	23889372
14	23889373
14	23889373
14	23889378
14	23889391
14	23889398
14	23889404
14	23889408
14	23889413
14	23889418
14	23889429
14	23889430
14	23889431
14	23889433
14	23889434
14	23889435
14	23889439
14	23889441
14	23889445
14	23889453
14	23889457
14	23889462
14	23889471
14	23889473
14	23889480
14	23889481
14	23889488
14	23889488
14	23889490
14	23889494
14	23890104
14	23890118
14	23890123
14	23890126
14	23890127
14	23890131
14	23890134
14	23890141
14	23890143
14	23890145
14	23890146
14	23890147
14	23890148
14	23890148
14	23890149
14	23890150
14	23890152
14	23890153
14	23890155
14	23890161
14	23890161
14	23890164
14	23890185
14	23890193
14	23890197
14	23890202
14	23890203
14	23890203
14	23890209
14	23890209
14	23890217
14	23890219
14	23890220
14	23890227
14	23890229
14	23890230
14	23890230
14	23890231
14	23890233
14	23890235
14	23890236
14	23890237
14	23890242
14	23890244
14	23890248
14	23890256
14	23890260
14	23890263
14	23890267
14	23890267
14	23890274
14	23890283
14	23890286
14	23890290
14	23890294
14	23890299
14	23890300
14	23890301
14	23890302
14	23890303
14	23890303
14	23890309
14	23890329
14	23891322
14	23891344
14	23891346
14	23891349
14	23891361
14	23891364
14	23891364
14	23891365
14	23891367
14	23891369
14	23891378
14	23891380
14	23891380
14	23891382
14	23891385
14	23891386
14	23891387
14	23891392
14	23891393
14	23891394
14	23891397
14	23891398
14	23891399
14	23891399
14	23891403
14	23891405
14	23891409
14	23891412
14	23891418
14	23891426
14	23891434
14	23891436
14	23891438
14	23891442
14	23891445
14	23891457
14	23891463
14	23891465
14	23891466
14	23891469
14	23891472
14	23891475
14	23891476
14	23891478
14	23891481
14	23891482
14	23891485
14	23891486
14	23891486
14	23891490
14	23891496
14	23891497
14	23891497
14	23891500
14	23891500
14	23891501
14	23891509
14	23891517
14	23891518
14	23891519
14	23891524
14	23891527
14	23891536
14	23891539
14	23891539
14	23891545
14	23891549
14	23891550
14	23891551
14	23891561
14	23891562
14	23891564
14	23891566
14	23891571
14	23891576
14	23891579
14	23892687
14	23892693
14	23892695
14	23892703
14	23892718
14	23892721
14	23892723
14	23892728
14	23892731
14	23892746
14	23892747
14	23892750
14	23892752
14	23892756
14	23892760
14	23892761
14	23892765
14	23892766
14	23892767
14	23892776
14	23892787
14	23892797
14	23892799
14	23892800
14	23892805
14	23892809
14	23892810
14	23892813
14	23892815
14	23892818
14	23892819
14	23892820
14	23892825
14	23892827
14	23892829
14	23892836
14	23892843
14	23892845
14	23892850
14	23892855
14	23892873
14	23892874
14	23892876
14	23892879
14	23892881
14	23892883
14	23892887
14	23892888
14	23892897
14	23892909
14	23892910
14	23892918
14	23892921
14	23892924
14	23892936
14	23892937
14	23892938
14	23892938
14	23892939
14	23892940
14	23892948
14	23892949
14	23892950
14	23892955
14	23892959
14	23892963
14	23892967
14	23892969
14	23892969
14	23892975
14	23892981
14	23892981
14	23892982
14	23893049
14	23893054
14	23893065
14	23893066
14	23893068
14	23893071
14	23893072
14	23893081
14	23893086
14	23893087
14	23893089
14	23893092
14	23893100
14	23893103
14	23893105
14	23893110
14	23893113
14	23893115
14	23893116
14	23893119
14	23893128
14	23893130
14	23893130
14	23893131
14	23893143
14	23893144
14	23893147
14	23893148
14	23893149
14	23893164
14	23893170
14	23893173
14	23893175
14	23893179
14	23893180
14	23893183
14	23893185
14	23893186
14	23893192
14	23893195
14	23893216
14	23893217
14	23893226
14	23893234
14	23893251
14	23893262
14	23893263
14	23893269
14	23893272
14	23893273
14	23893273
14	23893276
14	23893277
14	23893289
14	23893297
14	23893311
14	23893314
14	23893316
14	23893317
14	23893321
14	23893322
14	23893323
14	23893328
14	23893329
14	23893340
14	23893342
14	23893346
14	23893349
14	23893350
14	23893350
14	23893356
14	23893357
14	23893360
14	23893366
14	23893367
14	23893369
14	23893369
14	23893370
14	23893373
14	23893377
14	23893379
14	23893379
14	23893389
14	23893389
14	23893392
14	23893392
14	23893393
14	23893394
14	23893394
14	23893395
14	23893397
14	23893398
14	23893398
14	23893400
14	23893407
14	23893415
14	23893903
14	23893906
14	23893920
14	23893923
14	23893928
14	23893938
14	23893941
14	23893945
14	23893948
14	23893953
14	23893954
14	23893956
14	23893958
14	23893961
14	23893969
14	23893971
14	23893975
14	23893978
14	23893980
14	23893992
14	23893993
14	23893999
14	23894008
14	23894008
14	23894010
14	23894011
14	23894013
14	23894014
14	23894016
14	23894017
14	23894019
14	23894020
14	23894021
14	23894029
14	23894038
14	23894040
14	23894041
14	23894048
14	23894049
14	23894051
14	23894053
14	23894055
14	23894058
14	23894062
14	23894063
14	23894071
14	23894072
14	23894075
14	23894079
14	23894082
14	23894083
14	23894084
14	23894084
14	23894085
14	23894086
14	23894087
14	23894095
14	23894096
14	23894102
14	23894102
14	23894104
14	23894105
14	23894109
14	23894131
14	23894137
14	23894143
14	23894149
14	23894158
14	23894185
14	23894186
14	23894201
14	23894205
14	23894208
14	23894224
14	23894232
14	23894236
14	23894238
14	23894238
14	23894241
14	23894241
14	23894244
14	23894246
14	23894251
14	23894254
14	23894256
14	23894258
14	23894260
14	23894263
14	23894264
14	23894270
14	23894272
14	23894280
14	23894282
14	23894287
14	23894291
14	23894299
14	23894417
14	23894435
14	23894436
14	23894445
14	23894459
14	23894463
14	23894464
14	23894469
14	23894472
14	23894474
14	23894478
14	23894483
14	23894488
14	23894494
14	23894497
14	23894504
14	23894511
14	23894514
14	23894523
14	23894525
14	23894525
14	23894526
14	23894526
14	23894536
14	23894537
14	23894542
14	23894543
14	23894550
14	23894553
14	23894554
14	23894555
14	23894556
14	23894556
14	23894557
14	23894562
14	23894565
14	23894566
14	23894566
14	23894567
14	23894571
14	23894573
14	23894577
14	23894580
14	23894583
14	23894595
14	23894602
14	23894609
14	23894610
14	23894613
14	23894613
14	23894622
14	23894631
14	23894649
14	23894651
14	23894657
14	23894663
14	23894664
14	23894665
14	23894666
14	23894669
14	23894669
14	23894670
14	23894674
14	23894676
14	23894677
14	23894684
14	23894684
14	23894687
14	23894689
14	23894832
14	23894860
14	23894870
14	23894870
14	23894876
14	23894878
14	23894882
14	23894889
14	23894897
14	23894899
14	23894901
14	23894907
14	23894913
14	23894927
14	23894927
14	23894930
14	23894932
14	23894940
14	23894942
14	23894946
14	23894952
14	23894958
14	23894960
14	23894964
14	23894966
14	23894969
14	23894982
14	23894984
14	23894990
14	23894996
14	23895006
14	23895007
14	23895009
14	23895013
14	23895018
14	23895021
14	23895022
14	23895023
14	23895032
14	23895033
14	23895040
14	23895041
14	23895043
14	23895044
14	23895049
14	23895054
14	23895054
14	23895056
14	23895060
14	23895061
14	23895066
14	23895067
14	23895071
14	23895078
14	23895082
14	23895083
14	23895124
14	23895124
14	23895128
14	23895134
14	23895136
14	23895138
14	23895139
14	23895145
14	23895145
14	23895152
14	23895156
14	23895156
14	23895159
14	23895164
14	23895165
14	23895167
14	23895169
14	23895172
14	23895180
14	23895184
14	23895187
14	23895190
14	23895198
14	23895200
14	23895201
14	23895214
14	23895226
14	23895227
14	23895228
14	23895235
14	23895240
14	23895244
14	23895254
14	23895255
14	23895271
14	23895275
14	23895283
14	23895288
14	23895293
14	23895295
14	23895301
14	23895308
14	23895310
14	23895311
14	23895311
14	23895318
14	23895320
14	23895334
14	23895334
14	23895347
14	23895920
14	23895933
14	23895939
14	23895942
14	23895943
14	23895943
14	23895946
14	23895947
14	23895952
14	23895952
14	23895958
14	23895967
14	23895968
14	23895969
14	23895974
14	23895976
14	23895982
14	23895986
14	23895990
14	23895991
14	23895993
14	23896002
14	23896013
14	23896029
14	23896032
14	23896033
14	23896035
14	23896042
14	23896047
14	23896048
14	23896055
14	23896060
14	23896068
14	23896080
14	23896087
14	23896090
14	23896090
14	23896091
14	23896092
14	23896094
14	23896103
14	23896114
14	23896116
14	23896122
14	23896124
14	23896125
14	23896133
14	23896140
14	23896398
14	23896401
14	23896402
14	23896403
14	23896407
14	23896415
14	23896416
14	23896419
14	23896422
14	23896423
14	23896425
14	23896428
14	23896429
14	23896430
14	23896432
14	23896440
14	23896440
14	23896451
14	23896452
14	23896458
14	23896464
14	23896470
14	23896479
14	23896486
14	23896492
14	23896495
14	23896500
14	23896506
14	23896509
14	23896511
14	23896513
14	23896514
14	23896516
14	23896520
14	23896523
14	23896527
14	23896529
14	23896529
14	23896537
14	23896538
14	23896541
14	23896544
14	23896546
14	23896554
14	23896567
14	23896588
14	23896727
14	23896743
14	23896743
14	23896747
14	23896759
14	23896771
14	23896771
14	23896772
14	23896776
14	23896776
14	23896777
14	23896781
14	23896784
14	23896786
14	23896786
14	23896793
14	23896793
14	23896794
14	23896795
14	23896795
14	23896796
14	23896798
14	23896803
14	23896822
14	23896822
14	23896823
14	23896825
14	23896826
14	23896832
14	23896836
14	23896846
14	23896864
14	23896866
14	23896867
14	23896867
14	23896875
14	23896877
14	23896894
14	23896902
14	23896907
14	23896910
14	23896915
14	23896916
14	23896918
14	23896926
14	23896927
14	23896927
14	23896928
14	23896932
14	23896933
14	23896933
14	23896939
14	23896953
14	23896955
14	23896957
14	23896973
14	23896980
14	23896982
14	23896983
14	23897001
14	23897001
14	23897002
14	23897008
14	23897011
14	23897011
14	23897012
14	23897014
14	23897020
14	23897029
14	23897047
14	23897049
14	23897050
14	23897050
14	23897052
14	23897057
14	23897071
14	23897074
14	23897077
14	23897081
14	23897094
14	23897095
14	23897107
14	23897110
14	23897112
14	23897120
14	23897121
14	23897123
14	23897127
14	23897127
14	23897128
14	23897129
14	23897129
14	23897146
14	23897149
14	23897150
14	23897153
14	23897153
14	23897156
14	23897174
14	23897653
14	23897654
14	23897661
14	23897666
14	23897669
14	23897670
14	23897672
14	23897674
14	23897676
14	23897677
14	23897678
14	23897686
14	23897687
14	23897689
14	23897689
14	23897691
14	23897691
14	23897697
14	23897700
14	23897702
14	23897705
14	23897715
14	23897718
14	23897720
14	23897721
14	23897721
14	23897726
14	23897736
14	23897745
14	23897745
14	23897768
14	23897769
14	23897796
14	23897801
14	23897805
14	23897826
14	23897831
14	23897840
14	23897841
14	23897868
14	23897872
14	23897874
14	23897883
14	23897887
14	23897891
14	23897895
14	23897898
14	23897901
14	23897902
14	23897905
14	23897909
14	23897912
14	23897918
14	23897918
14	23897919
14	23897919
14	23897920
14	23897921
14	23897924
14	23897925
14	23897926
14	23897927
14	23897931
14	23897932
14	23897945
14	23897945
14	23897946
14	23897946
14	23898095
14	23898105
14	23898116
14	23898117
14	23898118
14	23898120
14	23898121
14	23898122
14	23898122
14	23898125
14	23898128
14	23898132
14	23898139
14	23898139
14	23898141
14	23898143
14	23898150
14	23898151
14	23898154
14	23898157
14	23898160
14	23898164
14	23898166
14	23898167
14	23898172
14	23898173
14	23898175
14	23898176
14	23898185
14	23898187
14	23898188
14	23898193
14	23898199
14	23898201
14	23898203
14	23898206
14	23898209
14	23898224
14	23898230
14	23898233
14	23898237
14	23898239
14	23898246
14	23898247
14	23898248
14	23898249
14	23898252
14	23898256
14	23898268
14	23898269
14	23898270
14	23898274
14	23898305
14	23898309
14	23898310
14	23898317
14	23898331
14	23898332
14	23898334
14	23898335
14	23898335
14	23898337
14	23898340
14	23898344
14	23898345
14	23898346
14	23898347
14	23898348
14	23898349
14	23898351
14	23898354
14	23898355
14	23898359
14	23898359
14	23898365
14	23898365
14	23898379
14	23898385
14	23898386
14	23898389
14	23898390
14	23898402
14	23898404
14	23898404
14	23898405
14	23898406
14	23898407
14	23898407
14	23898407
14	23898409
14	23898414
14	23898417
14	23898428
14	23898429
14	23898431
14	23898437
14	23898444
14	23898447
14	23898449
14	23898453
14	23898457
14	23898464
14	23898465
14	23898465
14	23898468
14	23898476
14	23898495
14	23898502
14	23898504
14	23898507
14	23898516
14	23898546
14	23898549
14	23898559
14	23898560
14	23898570
14	23898570
14	23898571
14	23898577
14	23898578
14	23898582
14	23898582
14	23898590
14	23898591
14	23898593
14	23898594
14	23898597
14	23898600
14	23898601
14	23898605
14	23898607
14	23898608
14	23898614
14	23898629
14	23898911
14	23898936
14	23898940
14	23898941
14	23898952
14	23898952
14	23898954
14	23898966
14	23898975
14	23898978
14	23898993
14	23898993
14	23898994
14	23898994
14	23898996
14	23899003
14	23899003
14	23899004
14	23899012
14	23899017
14	23899027
14	23899027
14	23899033
14	23899036
14	23899037
14	23899039
14	23899057
14	23899057
14	23899060
14	23899062
14	23899069
14	23899076
14	23899077
14	23899079
14	23899081
14	23899089
14	23899096
14	23899097
14	23899102
14	23899120
14	23899120
14	23899122
14	23899123
14	23899129
14	23899135
14	23899136
14	23899139
14	23899146
14	23899148
14	23899149
14	23899153
14	23899160
14	23899161
14	23899162
14	23899163
14	23899169
14	23899170
14	23899171
14	23899172
14	23899173
14	23899193
14	23899704
14	23899709
14	23899724
14	23899725
14	23899726
14	23899727
14	23899731
14	23899741
14	23899742
14	23899742
14	23899743
14	23899745
14	23899745
14	23899745
14	23899762
14	23899769
14	23899772
14	23899775
14	23899776
14	23899779
14	23899780
14	23899784
14	23899792
14	23899792
14	23899793
14	23899799
14	23899800
